marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,21076344,R32CLUFW98YRWT,B00016KMIS,983445543,sunbeam/oster 1500 watt wall mounted hair dryer.,Beauty,5,0,0,N,Great dryer!,This is a great dryer. It is the second I've put in our home. This one has just the right power and heat!!,10/7/2013
US,22295556,R2WPQN263DACIJ,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,0,N,Conair 1875 Watt Hair Dryer,"I have used a conair dryer before and liked it.  The last one a had lasted about 13 years, so I thought I would go with the conair<br />again, and I haven't been disappointed.",10/7/2013
US,23310402,R2PVIJVSQDJVN1,B000IG83VE,977457747,"babyliss pro babfrv2 volare ferrari designed professional luxury mid sized hair dryer, red, 2000 watts",Beauty,5,5,8,N,"Expensive, but Worth It!!!!","I love this blow dryer!!! I have never really put much thought into the types of blow dryers I have used in the past. I thought severe breakage, damage and dry hair were the negatives that came with the territory. Boy, was I wrong!!! This blow dryer dries my hair REALLY fast and the results are great! My hair is much silkier and not dry at all! I can almost skip the flat iron, and I have really course/curly hair!!! I have used the dryer twice so far and my breakage has been reduced dramatically!!! This dryer is lightweight and I love the 2 concentrator nozzles that come with it! The cord is nice and long as well!!! Although it was expensive, I think I have found a winner!!! My old &#34;CHI&#34; can't touch this!!!",10/7/2013
US,19870377,R3I57R6MWMGIP5,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,5,0,0,N,Perfect!,I got exactly what I needed! The product was absolutely perfect and matched the exact description on the product information. Purchased it online and then saw it in the store for almost double the price as it was here - great buying experience.,10/7/2013
US,10390504,RLB5YY0G90GLI,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,Beauty,5,0,0,N,good one,My 20 yr old dryer died :( and I replaced it with this one. It is wonderful. Works well and the heat settings are easy to change.,10/7/2013
US,50750163,R190SOV0UOZ03M,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,5,0,0,N,Nifty Hair Dryer,"I bought this to take with me when I travel as the one I had used before did not have the Ionic thing.  I had not even tried it out for myself when my grandson took it and uses it every day.  He raves about it, so I guess if a picky 18 year old likes it, then there is nothing more to be said!  The cord really does retract quickly, so watch out!",10/6/2013
US,50612660,R3IFITZ012AAFU,B000BFJJ7E,346326614,conair ionic conditioning 1875 watt cord-keeper hair dryer w/ retractable cord and folding handle,Beauty,5,0,0,N,Conair hairdryer - perfect for me!,"This is my second Conair Ionic hairdryer. This was exactly what I wanted and was not disappointed. Love the retractable cord, the folding handle and the 120/220 option for traveling.",10/6/2013
US,15243332,R3F1UNAQNC39ZQ,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",Beauty,4,0,0,N,Works really well,"This hair dryer is really quiet compared to what I'm used to, which is great.  It dries my hair quickly but hasn't over dried it (I have really fine hair).  It's also pretty light compared to my last hair dryer.  The only issue I have with it is I sometimes accidentally hit the off button or the temperature setting as I'm using it.  These buttons are located on the side of the handle and if you're not careful you can easily switch your settings or shut off your dryer.  Since this is only a minor inconvenience I gave it four stars because other than what I just mentioned, this hair dryer works great!",10/5/2013
US,18356503,R3L7U9NW5DEK95,B008OEZ0N6,153523919,"pro beauty tools pbdr5886 professional travel hair dryer, white and black",Beauty,5,1,1,N,Great for travel,Compact and powerful.<br />This hairdryer works great on 220 V in Europe- it has both &#34;low&#34; and &#34;high&#34; setting available.,10/5/2013
US,31049548,R1BEVQ5H4NJB0J,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,4,0,0,N,I needed a small dyer and this is perfect,My 5 year old is taking on more responsibility with her personal care.  My hairdryer was much too big and heavy for her to manage on her own.  I found this dryer and it is absolutely perfect!  It is lightweight and the right size for her little hands.  She loves the color and the zebra storage pouch it comes with.  One minor complaint is that the high setting is loud and quite shrill; a much higher pitch than my blow dryer.,10/5/2013
US,32013882,R2Q3UJEKVC13NF,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish",Beauty,5,0,0,N,Just Like the Hotels - Perfect in our Bathrooms.,Very powerful and works great.  We have these in all bathrooms. I have bought these as gifts and people just love them.  Mounting is easy and just plug it in.,10/5/2013
US,14961294,R14DZC73WV5NRE,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,2,0,0,N,So So,OK for the price.. nothing special. I wish I would have chose something else.. take too long to dry my hair,10/4/2013
US,33424684,R1TA5W6RX2L76K,B008OEZ0N6,153523919,"pro beauty tools pbdr5886 professional travel hair dryer, white and black",Beauty,5,0,0,N,Great!,"Handy, dual voltage good for foreign travel, compact, nice overall design. This is a great product. I bought one first and it stopped working for some reason. Amazon replaced it right away. Excellent service!",10/4/2013
US,30574363,RDGRB5CDA6EMG,B001UE7D3W,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,4,1,1,N,I was happy with it.,It works good but overheats and shuts off for a while.  It works well for what I need. I love the night light.,10/4/2013
US,32173453,R57U79I1LMHWB,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Beauty,1,2,3,N,What a waste of money!,Bought 2 of these hair dryers. The first one lasted a year then the fan blades started to crack and then the blades would rub on the housing. Thinking it was because I dropped it and cracked the fan blades i bought another. This one lasted 3 months same thing. I will never buy conair again!,10/4/2013
US,17547966,R3KL39HC4M5XRK,B007ROD3AG,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Beauty,5,9,11,N,excellent cutomer service,I love it the product works great. it is not loud and it gets really hot. It was definitely worth the buy. Fast shipping too,10/4/2013
US,22320055,R2XSNQ5QKO6ZXM,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,5,0,0,N,"Compact, lightweight, and durable","I originally purchased this model to take on a trip to Ireland since my luggage space was limited and the Infiniti was lightweight and compact. It quickly became my go-to hairdryer and I now use it everyday. I have short hair and find the lower setting is sufficient to dry my hair without over drying it. Because it is so lightweight I was initially concerned that it might not hold up to daily use but 2 1/2 years later, the hair dryer is still going strong. Because I travel frequently I ordered a second dryer to keep in my traveling bag.",10/3/2013
US,43872004,R1IMKIQX1TDRQK,B000BBS636,560455235,conair yb075w pro yellowbird 1875-watt professional hair dryer,Beauty,3,0,0,N,No Pro in this model,"For drying hair it does work very well and does not give off ozone, which is good if you have asthma or other respiratory sensitivities. Believe it or not, but another ionizing hair dryer caused my eyes to water and wheezing. I could barely sleep until my girlfriend happened across some information that said the ionizing hair dryers can cause this. When she purchased this hair dryer my asthma problems stopped. Unfortunately, I have to knock several stars off this product because the on/off switch has already failed, which was pretty disappointing.",10/3/2013
US,38534404,R37XJ19B4IKBIV,B0009XH6VO,223051644,andis hangup 1600w wall mount hair dryer,Beauty,5,0,0,N,Great Item,Dryer works great and it easy to use and the built in night light in really a nice addition.  I really like this item,10/3/2013
US,16988384,R2JKMAB14YKXGZ,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,0,N,"inexpensive, light weight, does the job","Came super quick (thanks amazon!) and was a good price!  This just was more convenient to me than going to my local Target and looking through their whole selection, the reviews on Amazon can be so helpful!<br /><br />Its fairly light weight, not too noisy, and seems to work just fine.  My previous model was very simliar, a Revalon.  I see no difference between the two.  I'm sure the 'soft touch' material will eventually peel off like my previous one did but that doesn't really concern me!",10/3/2013
US,12910720,R3MXYNDB60UEJT,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,5,0,0,N,My Favorite Dryer,"Really Like This Dryer My Cousin Has The Same One But Hers iS Silver<br /><br />Now I Don't Have To Go To Her House, Just To Blow Dry My HAir Now LOL ;-)",10/3/2013
US,17256100,R1Z5M40R4SLABO,B000065DJY,919751065,revlon 1875w volumizing hair dryer,Beauty,5,0,0,N,I like it,"Just arrived, although its cheap, it is good value for money, lots of settings to choose from, dried my hair evenly, great buy.",10/3/2013
US,10629599,R21HW3UYL1J2R4,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,4,0,0,N,Great product,"This blow dryer has been really great. The only reason I did not give it the full 5 stars is because the matte film on the dryer has begun to peel off. As far as the function, the blow dryer is really handy and useful.",10/2/2013
US,36507270,R24PBYBYTDITPW,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,4,0,1,N,Good for the price,"This blow dryer is amazing for it's price. I wanted to buy an expensive &#34;better&#34; blow dryer, but my finances would not allow that and I settle on this one. I am, however, grateful I chose to buy this blow dryer. It has 3 heat settings, cool, warm and hot which is nice because i can put it on the heat setting which fits my hair the best. It is not ridiculously loud like some of the previous blow dryers i've own and the cord is sufficiently long. I would recommend buying this blow dryer, even over an expensive &#34;better&#34; one because i feel like it works just as well as some of the other more expensive hair dryers i've owned over the years.",10/2/2013
US,13146219,RGSYFZPH9M127,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,0,0,N,Quality product,This hair dryer works great!  My hair is dry in half the time and it's much quieter than my old 2500 watt con air.,10/2/2013
US,44507811,RAAJWMVC2QQ38,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),Beauty,5,0,0,N,Great purchase!,This dryer was recommended by my hairstylists. It really does make drying time fast. You won't be disappointed with this blow dryer.,10/2/2013
US,52454646,RPVHEJQGZMUR5,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,Beauty,5,0,0,N,Excellent,"Very good!! I bought it for my wife and she loves it!! I'v been buying them for a couple of years, great service!",10/2/2013
US,46952081,R114TGWRKLPV33,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,0,0,N,Pro product with great results,"I didn't know there was a difference between cheap dryers and a professional dryer. I have medium length, not thick but not thin blonde hair. It drys quickly, the condition of my hair feels like my hairdresser dried my hair. I am pleasantly surprised by my findings. Love the dryer!",10/2/2013
US,11852386,R27SG9BYEGO63,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,3,0,1,N,Did not have all the functions of reg hand held !,Dogs to work as well as my hand held  Conair and doesn't have button to stop heat and just blow air .  Disappointed in the functions .  Steve allen,10/2/2013
